DATE,CATEGORY,LAT,LON
2008.09,"investigative techniques,cells,genetic phenomena,metabolism,chemical phenomena",51.4987997,-0.1748772
2008.08,"investigative techniques,cells,heterocyclic compounds,genetic phenomena,metabolism,chemical phenomena",32.8119829,-96.8392037
2008.1,"investigative techniques,occupational diseases",51.5114864,-0.115997
2008.08,"investigative techniques,inorganic chemicals",41.3163244,-72.9223431
2008.08,"investigative techniques,therapeutics,inorganic chemicals,genetic phenomena,metabolism,chemical phenomena",43.5312879,-80.2323142
2008.07,"investigative techniques,metabolism",-22.8184393,-47.0647206
2008.07,"investigative techniques,cells,heterocyclic compounds,metabolism,physiological phenomena",52.6211393,-1.1246325
2008.07,"investigative techniques,therapeutics,biological factors,inorganic chemicals,immune system diseases,metabolism,physiological phenomena",57.6823672,11.9614318
2008.07,"investigative techniques,cells,physiological phenomena",39.8910203,32.7780027
2008.07,"investigative techniques,cells,genetic phenomena,metabolism,physiological phenomena",34.403123,132.714908
2008.08,"investigative techniques,therapeutics,cells,genetic phenomena,metabolism,physiological phenomena",47.6499333,-122.3084015
2008.09,"investigative techniques,cardiovascular system,cells,musculoskeletal system,biological factors,genetic phenomena,metabolism,physiological phenomena",38.045598,114.535302
2008.09,"investigative techniques,carbohydrates,heterocyclic compounds,genetic phenomena,metabolism,chemical phenomena",34.9960713,138.4454477
2008.09,"investigative techniques,heterocyclic compounds,genetic phenomena,chemical phenomena",34.8220139,135.5244676
2008.09,"investigative techniques,cells,biological factors,inorganic chemicals,metabolism,chemical phenomena",35.6192819,139.7114285
2008.09,"investigative techniques,therapeutics,surgical procedures,cardiovascular system,cells,biological factors,metabolism",50.5765107,8.6657319
2008.11,"investigative techniques,cells,biological factors,inorganic chemicals,genetic phenomena,metabolism,physiological phenomena,chemical phenomena",37.8022657,-122.2712357
2008.09,"investigative techniques,cells,digestive system,inorganic chemicals,metabolism",32.827916,-83.64811
2008.07,"investigative techniques,genetic phenomena",43.0095971,-81.2737336
2008.09,"investigative techniques,genetic phenomena,chemical phenomena",37.8022657,-122.2712357
2008.08,"investigative techniques,cells,genetic phenomena",37.8022657,-122.2712357
2008.08,"investigative techniques,cells,biological factors,carbohydrates,metabolism",50.8471373,5.6867065
2008.08,"investigative techniques,cells,genetic phenomena,metabolism,physiological phenomena,chemical phenomena",33.2140233,-87.5391418
2008.07,"investigative techniques,cells,biological factors,genetic phenomena,metabolism,chemical phenomena",43.0435866,-88.0211208
2008.07,"investigative techniques,cells,biological factors,neoplasms,genetic phenomena,metabolism,chemical phenomena",35.9049122,-79.0469134
2009.01,"investigative techniques,cells,metabolism,chemical phenomena",35.15404,128.098095
2009.01,"investigative techniques,biological factors,genetic phenomena,metabolism",30.64173,104.051747
2009.04,"investigative techniques,surgical procedures,cells,digestive system,biological factors,carbohydrates,neoplasms,genetic phenomena,metabolism,physiological phenomena,chemical phenomena",40.2643702,-76.6747274
2009.05,"investigative techniques,surgical procedures,heterocyclic compounds",47.2629925,11.3844742
2009.05,"investigative techniques,biological factors,genetic phenomena,metabolism,physiological phenomena,chemical phenomena",39.6548131,-79.9581012
2009.08,"investigative techniques,cells,heterocyclic compounds,genetic phenomena,metabolism,physiological phenomena,chemical phenomena",51.3385738,12.3784615
2009.08,"investigative techniques,cells,biological factors,metabolism,physiological phenomena",36.1002069,-80.2399434
2009.07,"investigative techniques,biological factors,metabolism,physiological phenomena",53.3437935,-6.2545716
2009.07,"investigative techniques,cells,heterocyclic compounds,metabolism,physiological phenomena,chemical phenomena",31.821994,117.28059
2009.07,"investigative techniques,cells,physiological phenomena",59.9399586,10.7217496
2009.05,"investigative techniques,physiological phenomena",37.8022657,-122.2712357
2009.08,"investigative techniques,cells,biological factors,inorganic chemicals,metabolism,chemical phenomena",35.4797914,-97.4976535
2009.08,"investigative techniques,cells,biological factors,neoplasms,genetic phenomena,metabolism,chemical phenomena",59.3520742,18.0345725
2009.07,"investigative techniques,cells,biological factors,heterocyclic compounds,inorganic chemicals,metabolism,physiological phenomena,chemical phenomena",40.2089072,-8.4241509
2009.07,"investigative techniques,physiological phenomena",43.0391534,-76.1351158
2009.02,"investigative techniques,cells,biological factors,neoplasms,genetic phenomena,metabolism,physiological phenomena,chemical phenomena",21.2960372,-157.8633791
2009.02,"investigative techniques,cells,genetic phenomena,metabolism,physiological phenomena,chemical phenomena",35.9049122,-79.0469134
2009.01,"investigative techniques,cells,genetic phenomena,metabolism,chemical phenomena",35.0262444,135.7808218
2009.03,"investigative techniques,biological factors,metabolism,physiological phenomena,chemical phenomena",42.2772479,-71.7610714
2009.02,"investigative techniques,carbohydrates,metabolism",51.2228097,4.4102318
2009.09,"investigative techniques,metabolism,physiological phenomena,chemical phenomena",23.8976625,121.541773
2009.05,"investigative techniques,therapeutics,surgical procedures,cells,biological factors,metabolism",41.896148,-87.6171094
2009.04,"investigative techniques,cells,neoplasms,metabolism",39.2173657,9.1149218
2009.04,"investigative techniques,neoplasms,genetic phenomena,chemical phenomena",24.1562767,120.6801328
2009.04,"investigative techniques,cells,neoplasms,genetic phenomena,metabolism,physiological phenomena,chemical phenomena",34.672211,135.098672
2009.04,"investigative techniques,cells,biological factors,neoplasms,genetic phenomena,metabolism,physiological phenomena,chemical phenomena",-27.4954306,153.0120301
2008.12,"investigative techniques,therapeutics,surgical procedures,digestive system",32.043846,118.774763
2008.09,"investigative techniques,genetic phenomena",39.9623733,32.8649106
2009.04,"investigative techniques,therapeutics,metabolism,chemical phenomena",53.8066815,-1.5550328
2009.04,"investigative techniques,cells,metabolism,chemical phenomena",51.7548164,-1.2543668
2009.01,"investigative techniques,cells",32.8190043,-96.8492564
2009.01,"investigative techniques,cells,immune system diseases,metabolism",45.4601435,9.1945843
2009.01,"investigative techniques,therapeutics,cells,immune system diseases",40.77038,-111.835748
2009.04,"investigative techniques,cells,genetic phenomena,metabolism,chemical phenomena",40.8201966,-96.7004763
2009.01,"investigative techniques,cells,immune system diseases,metabolism",18.3964683,-66.0745314
2010.02,"investigative techniques,cells,biological factors,heterocyclic compounds,neoplasms,metabolism,physiological phenomena",40.7982133,-77.8599084
2009.04,"investigative techniques,metabolism,physiological phenomena,chemical phenomena",40.5245979,-74.468455
2009.05,"investigative techniques,surgical procedures,physiological phenomena",24.1562767,120.6801328
2009.02,"investigative techniques,genetic phenomena,physiological phenomena",-0.3728083,35.9339297
2009.02,"investigative techniques,genetic phenomena,chemical phenomena",32.2318851,-110.9501094
2009.02,"investigative techniques,genetic phenomena,chemical phenomena",39.1039443,117.1742232
2009.05,"investigative techniques,surgical procedures,cardiovascular system",47.562171,7.583228
2009.08,"investigative techniques,inorganic chemicals,metabolism",41.0909636,28.6207272
2009.03,"investigative techniques,cells,genetic phenomena",37.8022657,-122.2712357
2009.02,"investigative techniques,inorganic chemicals,genetic phenomena,metabolism,physiological phenomena,chemical phenomena",43.7243069,12.6367849
2009.03,"investigative techniques,genetic phenomena,metabolism",32.03341,118.842577
2009.06,"investigative techniques,cells,biological factors,metabolism",49.4191402,8.6702492
2009.01,"investigative techniques,cells,biological factors,carbohydrates,genetic phenomena,metabolism,chemical phenomena",29.535509,106.448107
2009.03,"investigative techniques,heterocyclic compounds,inorganic chemicals,genetic phenomena,metabolism,chemical phenomena",43.4722854,-80.5448576
2009.04,"investigative techniques,neoplasms,genetic phenomena",29.710529,-95.396241
2009.04,"investigative techniques,genetic phenomena",41.7886079,-87.5987133
2009.02,"investigative techniques,cells,biological factors,heterocyclic compounds,genetic phenomena,metabolism,physiological phenomena,chemical phenomena",22.3028474,114.1784191
2009.01,"investigative techniques,biological factors,metabolism",32.7844632,-79.946747
2009.01,"investigative techniques,heterocyclic compounds",35.7232423,51.3840198
2009.01,"investigative techniques,neoplasms,occupational diseases,genetic phenomena",-22.8184393,-47.0647206
2009.01,"investigative techniques,biological factors,heterocyclic compounds,genetic phenomena,metabolism",35.3073146,25.0826527
2009.02,"investigative techniques,therapeutics,cells,metabolism",54.0755448,12.1035044
2009.02,"investigative techniques,respiratory tract diseases",41.1242189,1.2385315
2009.02,"investigative techniques,carbohydrates",53.5203085,-113.5231019
2009.02,"investigative techniques,cells,biological factors,genetic phenomena,metabolism,physiological phenomena,chemical phenomena",52.3558182,4.9557263
2009.02,"investigative techniques,therapeutics",39.7463895,-105.0023325
2009.02,"investigative techniques,carbohydrates,metabolism",47.2629925,11.3844742
2009.02,"investigative techniques,therapeutics",41.7991857,-80.9618933
2009.02,"investigative techniques,cells,digestive system,respiratory tract diseases",54.090549,12.1187626
2009.02,"investigative techniques,surgical procedures,cells,biological factors,heterocyclic compounds,genetic phenomena,metabolism,chemical phenomena",31.30561,121.545736
2009.02,"investigative techniques,therapeutics,heterocyclic compounds,inorganic chemicals,genetic phenomena,metabolism",51.8235728,5.8611812
2009.02,"investigative techniques,cells,biological factors,carbohydrates,respiratory tract diseases",33.177372,131.615037
2009.02,"investigative techniques,therapeutics,surgical procedures",53.405936,-2.9655722
2009.02,"investigative techniques,biological factors,carbohydrates,metabolism,physiological phenomena",52.3558182,4.9557263
2009.01,"investigative techniques,cells,biological factors,heterocyclic compounds,immune system diseases,metabolism",51.4271937,-0.1745034
2009.01,"investigative techniques,immune system diseases,metabolism",59.3520742,18.0345725
2009.01,"investigative techniques,heterocyclic compounds",40.4443533,-79.960835
2009.01,"investigative techniques,therapeutics",31.3300115,-89.3340423
2009.01,"investigative techniques,digestive system,neoplasms",42.2780436,-83.7382241
2009.01,"investigative techniques,therapeutics,cells,digestive system,neoplasms",32.8190043,-96.8492564
2008.1,"investigative techniques,therapeutics",35.248712,128.90269
2009.05,"investigative techniques,cells,genetic phenomena,metabolism,physiological phenomena,chemical phenomena",35.7126775,139.761989
2009.01,"investigative techniques,cells,digestive system,carbohydrates,genetic phenomena,metabolism,chemical phenomena",40.7982133,-77.8599084
2009.01,"investigative techniques,digestive system,carbohydrates,metabolism",54.9791871,-1.6146608
2009.02,"investigative techniques,cells,carbohydrates,genetic phenomena,metabolism,chemical phenomena",48.150806,11.58043
2009.03,"investigative techniques,therapeutics,carbohydrates,metabolism,physiological phenomena",41.5043413,-81.6083838
2009.02,"investigative techniques,immune system diseases,neoplasms",29.706935,-95.396991
2009.03,"investigative techniques,cells,biological factors,genetic phenomena,physiological phenomena,chemical phenomena",35.0262444,135.7808218
2009.03,"investigative techniques,therapeutics,heterocyclic compounds,immune system diseases,metabolism,physiological phenomena,chemical phenomena",42.3361258,-71.0721348
2009.01,"investigative techniques,heterocyclic compounds,genetic phenomena,metabolism,physiological phenomena",49.2606052,-123.2459938
2009.01,"investigative techniques,cells,genetic phenomena,metabolism,chemical phenomena",39.2992161,-76.5933799
2009.02,"investigative techniques,cardiovascular system,cells,musculoskeletal system,biological factors,genetic phenomena,metabolism",42.701848,-84.4821719
2009.01,"investigative techniques,cells,inorganic chemicals,genetic phenomena,metabolism,chemical phenomena",34.061138,-118.2057365
2009.01,"investigative techniques,cells,musculoskeletal system,biological factors,heterocyclic compounds,inorganic chemicals,metabolism,chemical phenomena",39.7463895,-105.0023325
2009.01,"investigative techniques,cells,biological factors,genetic phenomena,metabolism,chemical phenomena",39.9486848,-75.1581838
2009.01,"investigative techniques,therapeutics",47.6602793,-117.4049477
2009.01,"investigative techniques,therapeutics",37.8022657,-122.2712357
2009.06,"investigative techniques,metabolism,physiological phenomena,chemical phenomena",43.0435866,-88.0211208
2009.07,"investigative techniques,biological factors,inorganic chemicals,metabolism,physiological phenomena,chemical phenomena",40.8752748,-124.077821
2009.06,"investigative techniques,therapeutics,cells,inorganic chemicals",-37.8079933,144.9642263
2009.05,"investigative techniques,therapeutics,surgical procedures,musculoskeletal system",37.459882,126.9519053
2009.05,"investigative techniques,surgical procedures,musculoskeletal system,neoplasms",37.059684,35.355414
2009.06,"investigative techniques,genetic phenomena,chemical phenomena",37.565784,126.938572
2009.06,"investigative techniques,genetic phenomena,chemical phenomena",37.8022657,-122.2712357
2009.06,"investigative techniques,genetic phenomena,chemical phenomena",32.7500894,-97.3688754
2009.11,"investigative techniques,inorganic chemicals,genetic phenomena,metabolism,chemical phenomena",34.0223519,-118.285117
2009.08,"investigative techniques,therapeutics,neoplasms",43.260879,-79.9192254
2009.09,"investigative techniques,metabolism,chemical phenomena",33.6266584,130.4250445
2009.06,"investigative techniques,genetic phenomena",52.6211393,-1.1246325
2009.06,"investigative techniques,genetic phenomena,chemical phenomena",40.77038,-111.835748
2009.07,"investigative techniques,genetic phenomena",47.689426,9.1868777
2009.08,"investigative techniques,cells,genetic phenomena,metabolism,chemical phenomena",22.9988084,120.217172
2009.09,"investigative techniques,chemical phenomena",61.1910421,-149.8195598
2009.08,"investigative techniques,cells,heterocyclic compounds,genetic phenomena,metabolism,physiological phenomena,chemical phenomena",30.6106479,-96.3474922
2009.09,"investigative techniques,cells,genetic phenomena,metabolism,chemical phenomena",44.6451046,10.9279268
2009.06,"investigative techniques,metabolism,chemical phenomena",37.8022657,-122.2712357
2009.06,"investigative techniques,musculoskeletal system,biological factors,carbohydrates,genetic phenomena",39.6158593,20.8450898
2009.06,"investigative techniques,cells,musculoskeletal system,biological factors,immune system diseases,genetic phenomena,metabolism,physiological phenomena,chemical phenomena",35.7012897,139.764451
2009.06,"investigative techniques,therapeutics,cells,biological factors,genetic phenomena,metabolism,physiological phenomena",57.6981719,11.971878
2009.06,"investigative techniques,cells,biological factors,immune system diseases,metabolism,physiological phenomena",47.6553351,-122.3035199
2009.06,"investigative techniques,biological factors,metabolism",51.3781162,-2.3272635
2009.06,"investigative techniques,genetic phenomena",36.1088237,140.103652
2009.06,"investigative techniques,cells,immune system diseases,metabolism",35.142465,126.923123
2009.06,"investigative techniques,genetic phenomena",39.9489094,-75.1559531
2009.06,"investigative techniques,cells,biological factors,carbohydrates,genetic phenomena,metabolism",-33.4423334,-70.6405104
2009.06,"investigative techniques,cells,physiological phenomena",40.8521451,-73.8443938
2009.06,"investigative techniques,cells,biological factors,immune system diseases,metabolism",49.6008776,11.0103757
2009.08,"investigative techniques,cells,metabolism,physiological phenomena,chemical phenomena",39.9522188,-75.1932137
2009.06,"investigative techniques,therapeutics,surgical procedures,neoplasms",53.22086,6.577179
2009.06,"investigative techniques,therapeutics,surgical procedures,digestive system,metabolism",39.7815613,-86.1651714
2009.09,"investigative techniques,therapeutics",41.871027,-87.673028
2009.06,"investigative techniques,biological factors,carbohydrates,inorganic chemicals,chemical phenomena",39.1039443,117.1742232
2009.06,"investigative techniques,inorganic chemicals,metabolism,chemical phenomena",30.5360485,114.3643219
2009.06,"investigative techniques,heterocyclic compounds,metabolism,chemical phenomena",40.4237054,-86.9211946
2009.06,"investigative techniques,biological factors,chemical phenomena",37.3807579,-5.9912307
2009.06,"investigative techniques,biological factors,carbohydrates,chemical phenomena",37.449627,126.653116
2009.06,"investigative techniques,chemical phenomena",33.753068,-84.3852819
2009.06,"investigative techniques,cardiovascular system,digestive system,heterocyclic compounds,metabolism,physiological phenomena,chemical phenomena",43.6156599,3.8720638
2009.06,"investigative techniques,chemical phenomena",40.4237054,-86.9211946
2009.06,"investigative techniques,inorganic chemicals,physiological phenomena",27.925146,120.71201
2009.06,"investigative techniques,heterocyclic compounds,chemical phenomena",36.616528,116.966214
2009.06,"investigative techniques,carbohydrates,metabolism,chemical phenomena",50.0871106,14.4234889
2009.06,"investigative techniques,therapeutics,heterocyclic compounds,chemical phenomena",41.769212,123.4461619
2009.06,"investigative techniques,biological factors,carbohydrates,heterocyclic compounds,metabolism,chemical phenomena",32.072145,118.77875
2010.01,"investigative techniques,cells,biological factors,genetic phenomena",51.7548164,-1.2543668
2009.1,"investigative techniques,cells,digestive system,carbohydrates,metabolism",44.6365812,-63.5916555
2009.08,"investigative techniques,biological factors,genetic phenomena,metabolism,chemical phenomena",37.459882,126.9519053
2010.01,"investigative techniques,inorganic chemicals,metabolism,chemical phenomena",1.2966426,103.7763939
2009.07,"investigative techniques,therapeutics,metabolism,physiological phenomena",32.19932,119.514279
2010.01,"investigative techniques,heterocyclic compounds,inorganic chemicals,metabolism,chemical phenomena",37.588227,126.993606
2010.01,"investigative techniques,genetic phenomena",30.286825,120.140528
2009.08,"investigative techniques,therapeutics",40.3359104,-3.8768434
2009.08,"investigative techniques,neoplasms",39.9476279,-75.192598
2009.06,"investigative techniques,heterocyclic compounds,immune system diseases",33.5021227,-86.8064447
2009.06,"investigative techniques,therapeutics,cells,biological factors,metabolism,physiological phenomena,chemical phenomena",57.16476,-2.1015257
2009.06,"investigative techniques,biological factors,metabolism,physiological phenomena,chemical phenomena",44.4902967,11.362662
2009.06,"investigative techniques,genetic phenomena,metabolism,physiological phenomena",38.9114532,-77.0752747
2009.06,"investigative techniques,heterocyclic compounds,genetic phenomena,physiological phenomena",41.8693039,-87.6474502
2009.08,"investigative techniques,therapeutics,neoplasms",34.8184541,135.645597
2009.08,"investigative techniques,therapeutics,cells,biological factors,neoplasms",30.537642,114.297834
2009.06,"investigative techniques,therapeutics",38.28923,21.785369
2009.07,"investigative techniques,cells,heterocyclic compounds,inorganic chemicals,metabolism",38.253834,140.874074
2009.06,"investigative techniques,therapeutics,immune system diseases",-26.190508,28.0302973
2009.1,"investigative techniques,therapeutics,chemical phenomena",22.4162632,114.2109318
2009.1,"investigative techniques,surgical procedures,neoplasms,physiological phenomena",42.3361258,-71.0721348
2009.09,"investigative techniques,physiological phenomena",38.6487895,-90.3107962
2009.09,"investigative techniques,physiological phenomena",43.547868,-79.660944
2010.02,"investigative techniques,metabolism,physiological phenomena",57.6823672,11.9614318
2009.09,"investigative techniques,therapeutics,cells,musculoskeletal system,genetic phenomena,metabolism",39.9041999,116.4073963
2008.12,"investigative techniques,therapeutics,heterocyclic compounds,neoplasms",29.706935,-95.396991
2009.12,"investigative techniques,immune system diseases,genetic phenomena",36.8426317,54.4460129
2009.12,"investigative techniques,cells,inorganic chemicals,metabolism,physiological phenomena,chemical phenomena",55.8721211,-4.2882005
2009.08,"investigative techniques,neoplasms",59.9492405,10.7150818
2010.01,"investigative techniques,immune system diseases,genetic phenomena",35.4797914,-97.4976535
2009.12,"investigative techniques,genetic phenomena",34.7256185,135.2353953
2010.07,"investigative techniques,metabolism,physiological phenomena,chemical phenomena",32.536707,35.858093
2009.08,"investigative techniques,inorganic chemicals,chemical phenomena",41.7055716,-86.2353388
2009.07,"investigative techniques,heterocyclic compounds,metabolism,physiological phenomena,chemical phenomena",34.3647324,-89.538443
2009.1,"investigative techniques,inorganic chemicals,genetic phenomena,metabolism",43.7776426,11.259765
2009.09,"investigative techniques,biological factors,heterocyclic compounds,inorganic chemicals,chemical phenomena",55.7119483,13.203493
2010.03,"investigative techniques,therapeutics",32.8190043,-96.8492564
2009.08,"investigative techniques,physiological phenomena",64.8557566,-147.8335418
2009.1,"investigative techniques,genetic phenomena,metabolism,chemical phenomena",35.6624661,139.7508176
2009.07,"investigative techniques,genetic phenomena",24.123552,120.675326
2009.07,"investigative techniques,cells,carbohydrates,heterocyclic compounds,genetic phenomena,metabolism,physiological phenomena",35.7846633,-78.6820946
2009.07,"investigative techniques,cells,genetic phenomena,metabolism,chemical phenomena",47.9935441,7.8459496
2009.07,"investigative techniques,digestive system,inorganic chemicals,metabolism,physiological phenomena",32.8140382,130.7278725
2009.08,"investigative techniques,cells,biological factors,genetic phenomena,metabolism,chemical phenomena",54.3460549,10.1147022
2009.11,"investigative techniques,therapeutics,surgical procedures",35.0843187,-106.6197812
2010.03,"investigative techniques,carbohydrates,inorganic chemicals,metabolism,chemical phenomena",27.2677141,56.4397939
2009.06,"investigative techniques,cells,genetic phenomena,chemical phenomena",37.7090577,-89.2249134
2009.06,"investigative techniques,biological factors,genetic phenomena,metabolism,chemical phenomena",59.9399586,10.7217496
2009.1,"investigative techniques,inorganic chemicals",-21.1635483,-47.8487459
2009.1,"investigative techniques,surgical procedures,cells,physiological phenomena,chemical phenomena",43.7167235,10.3988593
2009.1,"investigative techniques,inorganic chemicals",42.2780436,-83.7382241
2009.1,"investigative techniques,metabolism,physiological phenomena",22.3028474,114.1784191
2009.05,"investigative techniques,therapeutics",18.8059685,98.9533621
2009.05,"investigative techniques,therapeutics",50.9411415,34.762646
2009.05,"investigative techniques,physiological phenomena",42.356751,13.382894
2009.05,"investigative techniques,cells,digestive system,carbohydrates,heterocyclic compounds,inorganic chemicals,genetic phenomena,metabolism,physiological phenomena,chemical phenomena",45.4989098,-122.6858606
2009.05,"investigative techniques,cells,heterocyclic compounds,metabolism,chemical phenomena",39.9522188,-75.1932137
2009.05,"investigative techniques,heterocyclic compounds,metabolism,physiological phenomena",32.8190043,-96.8492564
2009.05,"investigative techniques,therapeutics,surgical procedures,cardiovascular system,cells,musculoskeletal system,biological factors,metabolism",46.947341,7.424962
2010.06,"investigative techniques,musculoskeletal system",39.6779504,-75.7506114
2010.02,"investigative techniques,therapeutics,neoplasms",29.706935,-95.396991
2010.01,"investigative techniques,metabolism",45.4601435,9.1945843
2010.01,"investigative techniques,genetic phenomena,metabolism",51.9114917,4.4683675
2010.02,"investigative techniques,metabolism,chemical phenomena",31.284916,118.380545
2010.02,"investigative techniques,inorganic chemicals,chemical phenomena",28.5998349,-81.1981429
2010.03,"investigative techniques,heterocyclic compounds,inorganic chemicals,chemical phenomena",63.419499,10.4020771
2010.03,"investigative techniques,therapeutics,cells,immune system diseases,neoplasms",55.8721211,-4.2882005
2010.02,"investigative techniques,metabolism,chemical phenomena",43.6589422,-79.3958142
2010.02,"investigative techniques,inorganic chemicals,chemical phenomena",45.8105703,15.9698015
2010.02,"investigative techniques,digestive system,genetic phenomena,metabolism,physiological phenomena",52.0901527,5.1226018
2010.05,"investigative techniques,cells,metabolism,physiological phenomena",44.4149029,8.926743
2010.06,"investigative techniques,cells,digestive system,biological factors,carbohydrates,metabolism",24.9245189,67.0455178
2010.07,"investigative techniques,cells,biological factors,carbohydrates,heterocyclic compounds,immune system diseases,metabolism",35.4797914,-97.4976535
2010.03,"investigative techniques,therapeutics,heterocyclic compounds,metabolism,physiological phenomena",47.0777872,15.4499126
2010.04,"investigative techniques,therapeutics,cardiovascular system,digestive system",24.8925482,67.0740126
2010.08,"investigative techniques,cells,metabolism",34.0581813,-117.7474604
2010.04,"investigative techniques,heterocyclic compounds",34.65123,135.587042
2010.04,"investigative techniques,therapeutics,cells,biological factors,physiological phenomena",34.0784675,-118.2188097
2010.08,"investigative techniques,metabolism",35.9544013,-83.9294564
2010.09,"investigative techniques,heterocyclic compounds,metabolism,chemical phenomena",32.129897,114.039497
2010.02,"investigative techniques,neoplasms,genetic phenomena,physiological phenomena",37.8022657,-122.2712357
2010.04,"investigative techniques,digestive system,metabolism",35.7989768,-78.6884823
2010.04,"investigative techniques,cells",34.7490712,-92.3199126
2010.07,"investigative techniques,heterocyclic compounds,genetic phenomena,metabolism,chemical phenomena",35.15404,128.098095
2010.09,"investigative techniques,cells,carbohydrates,heterocyclic compounds,neoplasms,genetic phenomena,metabolism",52.0901527,5.1226018
2010.07,"investigative techniques,inorganic chemicals,chemical phenomena",51.9845558,5.6657696
2010.02,"investigative techniques,surgical procedures,musculoskeletal system",35.4797914,-97.4976535
2010.03,"investigative techniques,biological factors",18.4028091,-66.0500407
2010.02,"investigative techniques,neoplasms",53.22086,6.577179
2010.03,"investigative techniques,metabolism",48.150806,11.58043
2010.05,"investigative techniques,therapeutics,biological factors,immune system diseases,genetic phenomena",37.565784,126.938572
2010.01,"investigative techniques,neoplasms,genetic phenomena,metabolism",32.0568391,118.7789602
2010.03,"investigative techniques,genetic phenomena,metabolism",50.9281625,6.9288192
2010.1,"investigative techniques,immune system diseases,respiratory tract diseases",43.0435866,-88.0211208
2010.02,"investigative techniques,therapeutics,surgical procedures,physiological phenomena",37.9877159,23.7318586
2010.07,"investigative techniques,cells",50.8106859,8.7741641
2010.02,"investigative techniques,cells,biological factors,metabolism",35.0711716,137.0012712
2010.05,"investigative techniques,carbohydrates,genetic phenomena,metabolism,chemical phenomena",-33.9328078,18.864447
2010.01,"investigative techniques,genetic phenomena",40.7982133,-77.8599084
2010.01,"investigative techniques,cells,genetic phenomena",55.9445158,-3.1892413
2010.04,"investigative techniques,physiological phenomena",37.8674779,138.9415106
2010.04,"investigative techniques,physiological phenomena",59.8509005,17.6300093
2010.02,"investigative techniques,inorganic chemicals",50.8106859,8.7741641
2010.02,"investigative techniques,cells,inorganic chemicals,metabolism,chemical phenomena",60.1726348,24.9510419
2010.03,"investigative techniques,inorganic chemicals",-22.9541412,-43.1753638
2009.12,"investigative techniques,cells,biological factors,metabolism,physiological phenomena,chemical phenomena",39.2992161,-76.5933799
2009.12,"investigative techniques,metabolism,chemical phenomena",31.7945578,35.2414009
2009.12,"investigative techniques,cells,physiological phenomena",52.2042666,0.1149085
2009.12,"investigative techniques,genetic phenomena,metabolism,chemical phenomena",30.2849185,-97.7340567
2009.12,"investigative techniques,physiological phenomena",41.893836,-87.618416
2009.12,"investigative techniques,cells,genetic phenomena,metabolism,physiological phenomena,chemical phenomena",39.9476279,-75.192598
2009.12,"investigative techniques,cells,metabolism,physiological phenomena,chemical phenomena",28.540214,77.1661949
2009.12,"investigative techniques,cells,digestive system,biological factors,carbohydrates,genetic phenomena,metabolism,physiological phenomena,chemical phenomena",44.8012317,10.3255713
2009.12,"investigative techniques,biological factors,genetic phenomena,metabolism,chemical phenomena",32.8800604,-117.2340135
2009.12,"investigative techniques,cells,genetic phenomena,metabolism,chemical phenomena",22.3363998,114.2654655
2009.12,"investigative techniques,genetic phenomena,physiological phenomena,chemical phenomena",41.7886079,-87.5987133
2009.12,"investigative techniques,cells,genetic phenomena",-36.8523378,174.7691073
2009.12,"investigative techniques,cells,immune system diseases,genetic phenomena,metabolism",69.679788,18.9710079
2009.12,"investigative techniques,cells,biological factors,genetic phenomena",53.5232189,-113.5263186
2009.12,"investigative techniques,cells,biological factors,respiratory tract diseases,genetic phenomena,metabolism",24.8925482,67.0740126
2009.12,"investigative techniques,genetic phenomena,metabolism,chemical phenomena",39.7158682,141.1384546
2009.12,"investigative techniques,therapeutics,cells,biological factors,inorganic chemicals",34.0573267,-118.2751668
2009.12,"investigative techniques,cells,metabolism,physiological phenomena",42.3770029,-71.1166601
2009.12,"investigative techniques,cells,biological factors,genetic phenomena,chemical phenomena",41.8267718,-71.4025482
2009.12,"investigative techniques,genetic phenomena",42.3500608,-71.0622634
2009.12,"investigative techniques,genetic phenomena,metabolism,chemical phenomena",52.4010314,13.0119098
2009.12,"investigative techniques,cells,genetic phenomena,metabolism,physiological phenomena,chemical phenomena",40.8409379,-73.9413793
2009.12,"investigative techniques,cells,genetic phenomena,metabolism,chemical phenomena",-33.957652,18.4611991
2009.12,"investigative techniques,cells,biological factors,genetic phenomena,metabolism,physiological phenomena,chemical phenomena",40.0141905,-83.0309143
2009.12,"investigative techniques,cells,carbohydrates,genetic phenomena,metabolism,physiological phenomena,chemical phenomena",39.9489094,-75.1559531
2009.12,"investigative techniques,cells,digestive system,genetic phenomena,metabolism,physiological phenomena",50.9362861,-1.3980274
2009.12,"investigative techniques,heterocyclic compounds,metabolism,chemical phenomena",30.638141,104.071838
2009.12,"investigative techniques,cells,biological factors,genetic phenomena,chemical phenomena",32.8800604,-117.2340135
2010.05,"investigative techniques,biological factors",57.6981719,11.971878
2010.09,"investigative techniques,therapeutics,inorganic chemicals,respiratory tract diseases,metabolism,physiological phenomena,chemical phenomena",53.7737034,-0.3680781
2011.02,"investigative techniques,musculoskeletal system",51.498224,-0.1020862
2010.02,"investigative techniques,therapeutics,surgical procedures,cardiovascular system,cells,heterocyclic compounds",50.58052,8.6780201
2010.03,"investigative techniques,surgical procedures",43.260879,-79.9192254
2010.03,"investigative techniques,cells,digestive system,biological factors,metabolism,physiological phenomena,chemical phenomena",37.8022657,-122.2712357
